Observation,Region,Quarter,Year,Team_name,Elo
887,LCS,Spring,2018,Team SoloMid,2849.1877541081876
887,LCS,Spring,2018,Counter Logic Gaming,2709.3524906812263
887,LCS,Spring,2018,Immortals,
887,LCS,Spring,2018,Phoenix1,
887,LCS,Spring,2018,Cloud9,2827.444900585223
887,LCS,Spring,2018,Clutch Gaming,2715.0830889313515
887,LCS,Spring,2018,Apex,
887,LCS,Spring,2018,Team Impulse,
887,LCS,Spring,2018,EnVyUs,
887,LCS,Spring,2018,Echo Fox,2709.899891244181
887,LCS,Spring,2018,Dignitas,
887,LCS,Spring,2018,FlyQuest,2714.1097729205403
887,LCS,Spring,2018,Flyquest,
887,LCS,Spring,2018,OpTic Gaming,2653.8455760415172
887,LCS,Spring,2018,Renegades,
887,LCS,Spring,2018,Team Liquid,2631.1564458475423
888,LCS,Spring,2018,Renegades,
888,LCS,Spring,2018,Cloud9,2841.081525712326
888,LCS,Spring,2018,Team Liquid,2631.1564458475423
888,LCS,Spring,2018,Counter Logic Gaming,2709.3524906812263
888,LCS,Spring,2018,EnVyUs,
888,LCS,Spring,2018,Immortals,
888,LCS,Spring,2018,Phoenix1,
888,LCS,Spring,2018,Dignitas,
888,LCS,Spring,2018,Team SoloMid,2849.1877541081876
888,LCS,Spring,2018,Flyquest,
888,LCS,Spring,2018,Clutch Gaming,2715.0830889313515
888,LCS,Spring,2018,NRG Esports,
888,LCS,Spring,2018,Echo Fox,2709.899891244181
888,LCS,Spring,2018,100 Thieves,2735.8230916674074
888,LCS,Spring,2018,Golden Guardians,2656.367158289228
888,LCS,Spring,2018,OpTic Gaming,2653.8455760415172
888,LCS,Spring,2018,FlyQuest,2714.1097729205403
888,LCS,Spring,2018,Apex,
888,LCS,Spring,2018,Team Impulse,
889,LCS,Spring,2018,Clutch Gaming,2715.0830889313515
889,LCS,Spring,2018,EnVyUs,
889,LCS,Spring,2018,Team SoloMid,2849.1877541081876
889,LCS,Spring,2018,Apex,
889,LCS,Spring,2018,Echo Fox,2709.899891244181
889,LCS,Spring,2018,Flyquest,
889,LCS,Spring,2018,Phoenix1,
889,LCS,Spring,2018,Renegades,
889,LCS,Spring,2018,FlyQuest,2693.6044026115956
889,LCS,Spring,2018,Immortals,
889,LCS,Spring,2018,NRG Esports,
889,LCS,Spring,2018,100 Thieves,2735.8230916674074
889,LCS,Spring,2018,Team Liquid,2631.1564458475423
889,LCS,Spring,2018,Dignitas,
889,LCS,Spring,2018,Team Impulse,
889,LCS,Spring,2018,Counter Logic Gaming,2709.3524906812263
889,LCS,Spring,2018,Golden Guardians,2656.367158289228
889,LCS,Spring,2018,Cloud9,2841.081525712326
889,LCS,Spring,2018,OpTic Gaming,2674.350946350462
890,LCS,Spring,2018,Flyquest,
890,LCS,Spring,2018,Dignitas,
890,LCS,Spring,2018,Team Liquid,2631.1564458475423
890,LCS,Spring,2018,Apex,
890,LCS,Spring,2018,Echo Fox,2709.899891244181
890,LCS,Spring,2018,Renegades,
890,LCS,Spring,2018,100 Thieves,2735.8230916674074
890,LCS,Spring,2018,FlyQuest,2693.6044026115956
890,LCS,Spring,2018,Immortals,
890,LCS,Spring,2018,OpTic Gaming,2674.350946350462
890,LCS,Spring,2018,NRG Esports,
890,LCS,Spring,2018,Golden Guardians,2641.5154797530827
890,LCS,Spring,2018,Clutch Gaming,2715.0830889313515
890,LCS,Spring,2018,EnVyUs,
890,LCS,Spring,2018,Team Impulse,
890,LCS,Spring,2018,Counter Logic Gaming,2724.2041692173716
890,LCS,Spring,2018,Cloud9,2841.081525712326
890,LCS,Spring,2018,Team SoloMid,2849.1877541081876
890,LCS,Spring,2018,Phoenix1,
891,LCS,Spring,2018,Echo Fox,2709.899891244181
891,LCS,Spring,2018,Flyquest,
891,LCS,Spring,2018,Dignitas,
891,LCS,Spring,2018,Team Impulse,
891,LCS,Spring,2018,EnVyUs,
891,LCS,Spring,2018,Clutch Gaming,2693.4361319162876
891,LCS,Spring,2018,Cloud9,2841.081525712326
891,LCS,Spring,2018,Team Liquid,2652.803402862606
891,LCS,Spring,2018,Golden Guardians,2641.5154797530827
891,LCS,Spring,2018,OpTic Gaming,2674.350946350462
891,LCS,Spring,2018,FlyQuest,2693.6044026115956
891,LCS,Spring,2018,Renegades,
891,LCS,Spring,2018,Team SoloMid,2849.1877541081876
891,LCS,Spring,2018,Immortals,
891,LCS,Spring,2018,Counter Logic Gaming,2724.2041692173716
891,LCS,Spring,2018,100 Thieves,2735.8230916674074
891,LCS,Spring,2018,NRG Esports,
891,LCS,Spring,2018,Apex,
891,LCS,Spring,2018,Phoenix1,
892,LCS,Spring,2018,Echo Fox,2693.1199773056437
892,LCS,Spring,2018,Clutch Gaming,2693.4361319162876
892,LCS,Spring,2018,EnVyUs,
892,LCS,Spring,2018,FlyQuest,2693.6044026115956
892,LCS,Spring,2018,Cloud9,2841.081525712326
892,LCS,Spring,2018,Phoenix1,
892,LCS,Spring,2018,NRG Esports,
892,LCS,Spring,2018,Team Liquid,2652.803402862606
892,LCS,Spring,2018,Team SoloMid,2849.1877541081876
892,LCS,Spring,2018,100 Thieves,2735.8230916674074
892,LCS,Spring,2018,Apex,
892,LCS,Spring,2018,Flyquest,
892,LCS,Spring,2018,Counter Logic Gaming,2740.984083155909
892,LCS,Spring,2018,Dignitas,
892,LCS,Spring,2018,Golden Guardians,2641.5154797530827
892,LCS,Spring,2018,Renegades,
892,LCS,Spring,2018,OpTic Gaming,2674.350946350462
892,LCS,Spring,2018,Immortals,
892,LCS,Spring,2018,Team Impulse,
893,LCS,Spring,2018,Immortals,
893,LCS,Spring,2018,Apex,
893,LCS,Spring,2018,Renegades,
893,LCS,Spring,2018,Dignitas,
893,LCS,Spring,2018,FlyQuest,2693.6044026115956
893,LCS,Spring,2018,Golden Guardians,2641.5154797530827
893,LCS,Spring,2018,Phoenix1,
893,LCS,Spring,2018,NRG Esports,
893,LCS,Spring,2018,OpTic Gaming,2664.6586563375804
893,LCS,Spring,2018,Team Liquid,2652.803402862606
893,LCS,Spring,2018,Team SoloMid,2849.1877541081876
893,LCS,Spring,2018,EnVyUs,
893,LCS,Spring,2018,Cloud9,2850.7738157252074
893,LCS,Spring,2018,100 Thieves,2735.8230916674074
893,LCS,Spring,2018,Echo Fox,2693.1199773056437
893,LCS,Spring,2018,Team Impulse,
893,LCS,Spring,2018,Flyquest,
893,LCS,Spring,2018,Counter Logic Gaming,2740.984083155909
893,LCS,Spring,2018,Clutch Gaming,2693.4361319162876
894,LCS,Spring,2018,Team Liquid,2652.803402862606
894,LCS,Spring,2018,Dignitas,
894,LCS,Spring,2018,OpTic Gaming,2664.6586563375804
894,LCS,Spring,2018,Team Impulse,
894,LCS,Spring,2018,Cloud9,2850.7738157252074
894,LCS,Spring,2018,NRG Esports,
894,LCS,Spring,2018,Counter Logic Gaming,2740.984083155909
894,LCS,Spring,2018,FlyQuest,2693.6044026115956
894,LCS,Spring,2018,Phoenix1,
894,LCS,Spring,2018,Renegades,
894,LCS,Spring,2018,Immortals,
894,LCS,Spring,2018,Team SoloMid,2849.1877541081876
894,LCS,Spring,2018,Apex,
894,LCS,Spring,2018,Echo Fox,2693.1199773056437
894,LCS,Spring,2018,Flyquest,
894,LCS,Spring,2018,Clutch Gaming,2678.0605931388504
894,LCS,Spring,2018,100 Thieves,2751.1986304448446
894,LCS,Spring,2018,Golden Guardians,2641.5154797530827
894,LCS,Spring,2018,EnVyUs,
895,LCS,Spring,2018,Apex,
895,LCS,Spring,2018,100 Thieves,2751.1986304448446
895,LCS,Spring,2018,Echo Fox,2693.1199773056437
895,LCS,Spring,2018,FlyQuest,2674.058690504084
895,LCS,Spring,2018,Dignitas,
895,LCS,Spring,2018,Cloud9,2850.7738157252074
895,LCS,Spring,2018,Flyquest,
895,LCS,Spring,2018,OpTic Gaming,2664.6586563375804
895,LCS,Spring,2018,NRG Esports,
895,LCS,Spring,2018,Clutch Gaming,2678.0605931388504
895,LCS,Spring,2018,Phoenix1,
895,LCS,Spring,2018,Team Impulse,
895,LCS,Spring,2018,Counter Logic Gaming,2740.984083155909
895,LCS,Spring,2018,Team Liquid,2672.3491149701176
895,LCS,Spring,2018,Golden Guardians,2641.5154797530827
895,LCS,Spring,2018,EnVyUs,
895,LCS,Spring,2018,Renegades,
895,LCS,Spring,2018,Team SoloMid,2849.1877541081876
895,LCS,Spring,2018,Immortals,
896,LCS,Spring,2018,Renegades,
896,LCS,Spring,2018,Dignitas,
896,LCS,Spring,2018,Cloud9,2850.7738157252074
896,LCS,Spring,2018,Flyquest,
896,LCS,Spring,2018,FlyQuest,2674.058690504084
896,LCS,Spring,2018,Echo Fox,2693.1199773056437
896,LCS,Spring,2018,Team SoloMid,2857.31770287276
896,LCS,Spring,2018,100 Thieves,2751.1986304448446
896,LCS,Spring,2018,Immortals,
896,LCS,Spring,2018,Clutch Gaming,2678.0605931388504
896,LCS,Spring,2018,NRG Esports,
896,LCS,Spring,2018,EnVyUs,
896,LCS,Spring,2018,OpTic Gaming,2664.6586563375804
896,LCS,Spring,2018,Counter Logic Gaming,2740.984083155909
896,LCS,Spring,2018,Phoenix1,
896,LCS,Spring,2018,Apex,
896,LCS,Spring,2018,Team Liquid,2672.3491149701176
896,LCS,Spring,2018,Team Impulse,
896,LCS,Spring,2018,Golden Guardians,2633.3855309885103
897,LCS,Spring,2018,NRG Esports,
897,LCS,Spring,2018,Team Liquid,2672.3491149701176
897,LCS,Spring,2018,Clutch Gaming,2678.0605931388504
897,LCS,Spring,2018,Immortals,
897,LCS,Spring,2018,100 Thieves,2751.1986304448446
897,LCS,Spring,2018,Team SoloMid,2857.31770287276
897,LCS,Spring,2018,Apex,
897,LCS,Spring,2018,EnVyUs,
897,LCS,Spring,2018,Echo Fox,2709.189605758891
897,LCS,Spring,2018,Flyquest,
897,LCS,Spring,2018,Team Impulse,
897,LCS,Spring,2018,Cloud9,2850.7738157252074
897,LCS,Spring,2018,Phoenix1,
897,LCS,Spring,2018,Renegades,
897,LCS,Spring,2018,Golden Guardians,2633.3855309885103
897,LCS,Spring,2018,Dignitas,
897,LCS,Spring,2018,OpTic Gaming,2648.589027884333
897,LCS,Spring,2018,FlyQuest,2674.058690504084
897,LCS,Spring,2018,Counter Logic Gaming,2740.984083155909
898,LCS,Spring,2018,EnVyUs,
898,LCS,Spring,2018,Team SoloMid,2869.6328257613054
898,LCS,Spring,2018,OpTic Gaming,2648.589027884333
898,LCS,Spring,2018,Apex,
898,LCS,Spring,2018,Dignitas,
898,LCS,Spring,2018,Team Liquid,2672.3491149701176
898,LCS,Spring,2018,FlyQuest,2674.058690504084
898,LCS,Spring,2018,100 Thieves,2738.8835075562993
898,LCS,Spring,2018,Renegades,
898,LCS,Spring,2018,Golden Guardians,2633.3855309885103
898,LCS,Spring,2018,Counter Logic Gaming,2740.984083155909
898,LCS,Spring,2018,Flyquest,
898,LCS,Spring,2018,Team Impulse,
898,LCS,Spring,2018,NRG Esports,
898,LCS,Spring,2018,Phoenix1,
898,LCS,Spring,2018,Cloud9,2850.7738157252074
898,LCS,Spring,2018,Echo Fox,2709.189605758891
898,LCS,Spring,2018,Immortals,
898,LCS,Spring,2018,Clutch Gaming,2678.0605931388504
899,LCS,Spring,2018,Echo Fox,2709.189605758891
899,LCS,Spring,2018,NRG Esports,
899,LCS,Spring,2018,100 Thieves,2738.8835075562993
899,LCS,Spring,2018,Phoenix1,
899,LCS,Spring,2018,Flyquest,
899,LCS,Spring,2018,Renegades,
899,LCS,Spring,2018,Dignitas,
899,LCS,Spring,2018,Apex,
899,LCS,Spring,2018,EnVyUs,
899,LCS,Spring,2018,FlyQuest,2674.058690504084
899,LCS,Spring,2018,OpTic Gaming,2648.589027884333
899,LCS,Spring,2018,Team SoloMid,2869.6328257613054
899,LCS,Spring,2018,Golden Guardians,2617.839903285368
899,LCS,Spring,2018,Counter Logic Gaming,2740.984083155909
899,LCS,Spring,2018,Immortals,
899,LCS,Spring,2018,Cloud9,2850.7738157252074
899,LCS,Spring,2018,Team Liquid,2687.8947426732598
899,LCS,Spring,2018,Team Impulse,
899,LCS,Spring,2018,Clutch Gaming,2678.0605931388504
900,LCS,Spring,2018,Flyquest,
900,LCS,Spring,2018,100 Thieves,2738.8835075562993
900,LCS,Spring,2018,Cloud9,2860.2266122647065
900,LCS,Spring,2018,Immortals,
900,LCS,Spring,2018,FlyQuest,2674.058690504084
900,LCS,Spring,2018,Team Liquid,2687.8947426732598
900,LCS,Spring,2018,Apex,
900,LCS,Spring,2018,Echo Fox,2709.189605758891
900,LCS,Spring,2018,NRG Esports,
900,LCS,Spring,2018,Clutch Gaming,2668.6077965993513
900,LCS,Spring,2018,Counter Logic Gaming,2740.984083155909
900,LCS,Spring,2018,Golden Guardians,2617.839903285368
900,LCS,Spring,2018,Dignitas,
900,LCS,Spring,2018,Renegades,
900,LCS,Spring,2018,Team SoloMid,2869.6328257613054
900,LCS,Spring,2018,OpTic Gaming,2648.589027884333
900,LCS,Spring,2018,EnVyUs,
900,LCS,Spring,2018,Phoenix1,
900,LCS,Spring,2018,Team Impulse,
901,LCS,Spring,2018,Counter Logic Gaming,2755.1541984621185
901,LCS,Spring,2018,FlyQuest,2659.8885751978746
901,LCS,Spring,2018,Team SoloMid,2869.6328257613054
901,LCS,Spring,2018,NRG Esports,
901,LCS,Spring,2018,Renegades,
901,LCS,Spring,2018,Immortals,
901,LCS,Spring,2018,Apex,
901,LCS,Spring,2018,Cloud9,2860.2266122647065
901,LCS,Spring,2018,Golden Guardians,2617.839903285368
901,LCS,Spring,2018,Phoenix1,
901,LCS,Spring,2018,Team Impulse,
901,LCS,Spring,2018,Echo Fox,2709.189605758891
901,LCS,Spring,2018,Clutch Gaming,2668.6077965993513
901,LCS,Spring,2018,100 Thieves,2738.8835075562993
901,LCS,Spring,2018,OpTic Gaming,2648.589027884333
901,LCS,Spring,2018,EnVyUs,
901,LCS,Spring,2018,Dignitas,
901,LCS,Spring,2018,Team Liquid,2687.8947426732598
901,LCS,Spring,2018,Flyquest,
902,LCS,Spring,2018,Team Impulse,
902,LCS,Spring,2018,Echo Fox,2709.189605758891
902,LCS,Spring,2018,OpTic Gaming,2648.589027884333
902,LCS,Spring,2018,Team SoloMid,2843.004044898779
902,LCS,Spring,2018,Counter Logic Gaming,2755.1541984621185
902,LCS,Spring,2018,Team Liquid,2687.8947426732598
902,LCS,Spring,2018,Clutch Gaming,2695.236577461878
902,LCS,Spring,2018,FlyQuest,2659.8885751978746
902,LCS,Spring,2018,Renegades,
902,LCS,Spring,2018,Dignitas,
902,LCS,Spring,2018,100 Thieves,2738.8835075562993
902,LCS,Spring,2018,Golden Guardians,2617.839903285368
902,LCS,Spring,2018,Cloud9,2860.2266122647065
902,LCS,Spring,2018,NRG Esports,
902,LCS,Spring,2018,Apex,
902,LCS,Spring,2018,EnVyUs,
902,LCS,Spring,2018,Flyquest,
902,LCS,Spring,2018,Phoenix1,
902,LCS,Spring,2018,Immortals,
903,LCS,Spring,2018,Clutch Gaming,2695.236577461878
903,LCS,Spring,2018,Renegades,
903,LCS,Spring,2018,Team SoloMid,2843.004044898779
903,LCS,Spring,2018,Apex,
903,LCS,Spring,2018,Dignitas,
903,LCS,Spring,2018,Team Impulse,
903,LCS,Spring,2018,Golden Guardians,2617.839903285368
903,LCS,Spring,2018,EnVyUs,
903,LCS,Spring,2018,Phoenix1,
903,LCS,Spring,2018,Echo Fox,2709.189605758891
903,LCS,Spring,2018,OpTic Gaming,2648.589027884333
903,LCS,Spring,2018,100 Thieves,2738.8835075562993
903,LCS,Spring,2018,Flyquest,
903,LCS,Spring,2018,FlyQuest,2659.8885751978746
903,LCS,Spring,2018,Counter Logic Gaming,2755.1541984621185
903,LCS,Spring,2018,Team Liquid,2678.42679177466
903,LCS,Spring,2018,NRG Esports,
903,LCS,Spring,2018,Immortals,
903,LCS,Spring,2018,Cloud9,2869.694563163306
904,LCS,Spring,2018,OpTic Gaming,2671.2943943295536
904,LCS,Spring,2018,EnVyUs,
904,LCS,Spring,2018,100 Thieves,2738.8835075562993
904,LCS,Spring,2018,Counter Logic Gaming,2732.448832016898
904,LCS,Spring,2018,Cloud9,2869.694563163306
904,LCS,Spring,2018,Golden Guardians,2617.839903285368
904,LCS,Spring,2018,Renegades,
904,LCS,Spring,2018,FlyQuest,2659.8885751978746
904,LCS,Spring,2018,Dignitas,
904,LCS,Spring,2018,Apex,
904,LCS,Spring,2018,Immortals,
904,LCS,Spring,2018,Team Liquid,2678.42679177466
904,LCS,Spring,2018,Team SoloMid,2843.004044898779
904,LCS,Spring,2018,Echo Fox,2709.189605758891
904,LCS,Spring,2018,NRG Esports,
904,LCS,Spring,2018,Phoenix1,
904,LCS,Spring,2018,Flyquest,
904,LCS,Spring,2018,Clutch Gaming,2695.236577461878
904,LCS,Spring,2018,Team Impulse,
905,LCS,Spring,2018,Immortals,
905,LCS,Spring,2018,Golden Guardians,2617.839903285368
905,LCS,Spring,2018,Cloud9,2869.694563163306
905,LCS,Spring,2018,Echo Fox,2709.189605758891
905,LCS,Spring,2018,EnVyUs,
905,LCS,Spring,2018,Counter Logic Gaming,2732.448832016898
905,LCS,Spring,2018,Team Liquid,2678.42679177466
905,LCS,Spring,2018,Dignitas,
905,LCS,Spring,2018,Clutch Gaming,2695.236577461878
905,LCS,Spring,2018,100 Thieves,2717.4717825269345
905,LCS,Spring,2018,Team Impulse,
905,LCS,Spring,2018,Renegades,
905,LCS,Spring,2018,Phoenix1,
905,LCS,Spring,2018,FlyQuest,2681.3003002272394
905,LCS,Spring,2018,Flyquest,
905,LCS,Spring,2018,Apex,
905,LCS,Spring,2018,Team SoloMid,2843.004044898779
905,LCS,Spring,2018,OpTic Gaming,2671.2943943295536
905,LCS,Spring,2018,NRG Esports,
906,LCS,Spring,2018,Flyquest,
906,LCS,Spring,2018,Team SoloMid,2843.004044898779
906,LCS,Spring,2018,100 Thieves,2717.4717825269345
906,LCS,Spring,2018,Apex,
906,LCS,Spring,2018,Golden Guardians,2604.8379262449216
906,LCS,Spring,2018,Team Impulse,
906,LCS,Spring,2018,Echo Fox,2722.1915827993375
906,LCS,Spring,2018,Phoenix1,
906,LCS,Spring,2018,EnVyUs,
906,LCS,Spring,2018,NRG Esports,
906,LCS,Spring,2018,FlyQuest,2681.3003002272394
906,LCS,Spring,2018,Immortals,
906,LCS,Spring,2018,Cloud9,2869.694563163306
906,LCS,Spring,2018,Renegades,
906,LCS,Spring,2018,Dignitas,
906,LCS,Spring,2018,Counter Logic Gaming,2732.448832016898
906,LCS,Spring,2018,OpTic Gaming,2671.2943943295536
906,LCS,Spring,2018,Clutch Gaming,2695.236577461878
906,LCS,Spring,2018,Team Liquid,2678.42679177466
907,LCS,Spring,2018,Clutch Gaming,2695.236577461878
907,LCS,Spring,2018,Echo Fox,2722.1915827993375
907,LCS,Spring,2018,Apex,
907,LCS,Spring,2018,Immortals,
907,LCS,Spring,2018,Golden Guardians,2604.8379262449216
907,LCS,Spring,2018,FlyQuest,2672.457259901132
907,LCS,Spring,2018,Team Impulse,
907,LCS,Spring,2018,Cloud9,2878.5376034894134
907,LCS,Spring,2018,EnVyUs,
907,LCS,Spring,2018,Team Liquid,2678.42679177466
907,LCS,Spring,2018,Phoenix1,
907,LCS,Spring,2018,Team SoloMid,2843.004044898779
907,LCS,Spring,2018,Renegades,
907,LCS,Spring,2018,OpTic Gaming,2671.2943943295536
907,LCS,Spring,2018,Dignitas,
907,LCS,Spring,2018,Flyquest,
907,LCS,Spring,2018,NRG Esports,
907,LCS,Spring,2018,Counter Logic Gaming,2732.448832016898
907,LCS,Spring,2018,100 Thieves,2717.4717825269345
908,LCS,Spring,2018,Golden Guardians,2627.820453549533
908,LCS,Spring,2018,EnVyUs,
908,LCS,Spring,2018,100 Thieves,2694.489255222323
908,LCS,Spring,2018,Dignitas,
908,LCS,Spring,2018,Counter Logic Gaming,2732.448832016898
908,LCS,Spring,2018,Clutch Gaming,2695.236577461878
908,LCS,Spring,2018,OpTic Gaming,2671.2943943295536
908,LCS,Spring,2018,Team Liquid,2678.42679177466
908,LCS,Spring,2018,Cloud9,2878.5376034894134
908,LCS,Spring,2018,Team Impulse,
908,LCS,Spring,2018,Immortals,
908,LCS,Spring,2018,FlyQuest,2672.457259901132
908,LCS,Spring,2018,Flyquest,
908,LCS,Spring,2018,NRG Esports,
908,LCS,Spring,2018,Phoenix1,
908,LCS,Spring,2018,Echo Fox,2722.1915827993375
908,LCS,Spring,2018,Team SoloMid,2843.004044898779
908,LCS,Spring,2018,Renegades,
908,LCS,Spring,2018,Apex,
909,LCS,Spring,2018,Clutch Gaming,2695.236577461878
909,LCS,Spring,2018,Golden Guardians,2627.820453549533
909,LCS,Spring,2018,Flyquest,
909,LCS,Spring,2018,Team Impulse,
909,LCS,Spring,2018,Cloud9,2878.5376034894134
909,LCS,Spring,2018,Team SoloMid,2855.1161169459688
909,LCS,Spring,2018,Team Liquid,2678.42679177466
909,LCS,Spring,2018,OpTic Gaming,2671.2943943295536
909,LCS,Spring,2018,Renegades,
909,LCS,Spring,2018,FlyQuest,2672.457259901132
909,LCS,Spring,2018,EnVyUs,
909,LCS,Spring,2018,NRG Esports,
909,LCS,Spring,2018,Immortals,
909,LCS,Spring,2018,Counter Logic Gaming,2720.336759969708
909,LCS,Spring,2018,Echo Fox,2722.1915827993375
909,LCS,Spring,2018,Phoenix1,
909,LCS,Spring,2018,100 Thieves,2694.489255222323
909,LCS,Spring,2018,Apex,
909,LCS,Spring,2018,Dignitas,
910,LCS,Spring,2018,OpTic Gaming,2671.2943943295536
910,LCS,Spring,2018,Team Liquid,2663.1195970091057
910,LCS,Spring,2018,Phoenix1,
910,LCS,Spring,2018,Clutch Gaming,2695.236577461878
910,LCS,Spring,2018,NRG Esports,
910,LCS,Spring,2018,Team SoloMid,2855.1161169459688
910,LCS,Spring,2018,Flyquest,
910,LCS,Spring,2018,EnVyUs,
910,LCS,Spring,2018,Renegades,
910,LCS,Spring,2018,100 Thieves,2694.489255222323
910,LCS,Spring,2018,FlyQuest,2672.457259901132
910,LCS,Spring,2018,Immortals,
910,LCS,Spring,2018,Echo Fox,2737.498777564892
910,LCS,Spring,2018,Apex,
910,LCS,Spring,2018,Cloud9,2878.5376034894134
910,LCS,Spring,2018,Counter Logic Gaming,2720.336759969708
910,LCS,Spring,2018,Team Impulse,
910,LCS,Spring,2018,Dignitas,
910,LCS,Spring,2018,Golden Guardians,2627.820453549533
911,LCS,Spring,2018,NRG Esports,
911,LCS,Spring,2018,Clutch Gaming,2711.5325377583217
911,LCS,Spring,2018,Renegades,
911,LCS,Spring,2018,Team SoloMid,2855.1161169459688
911,LCS,Spring,2018,Apex,
911,LCS,Spring,2018,Dignitas,
911,LCS,Spring,2018,Team Liquid,2663.1195970091057
911,LCS,Spring,2018,EnVyUs,
911,LCS,Spring,2018,Golden Guardians,2627.820453549533
911,LCS,Spring,2018,OpTic Gaming,2654.99843403311
911,LCS,Spring,2018,FlyQuest,2672.457259901132
911,LCS,Spring,2018,Team Impulse,
911,LCS,Spring,2018,Echo Fox,2737.498777564892
911,LCS,Spring,2018,Cloud9,2878.5376034894134
911,LCS,Spring,2018,Counter Logic Gaming,2720.336759969708
911,LCS,Spring,2018,Flyquest,
911,LCS,Spring,2018,Immortals,
911,LCS,Spring,2018,100 Thieves,2694.489255222323
911,LCS,Spring,2018,Phoenix1,
912,LCS,Spring,2018,Golden Guardians,2627.820453549533
912,LCS,Spring,2018,Dignitas,
912,LCS,Spring,2018,OpTic Gaming,2654.99843403311
912,LCS,Spring,2018,Echo Fox,2737.498777564892
912,LCS,Spring,2018,Flyquest,
912,LCS,Spring,2018,Clutch Gaming,2711.5325377583217
912,LCS,Spring,2018,Team SoloMid,2855.1161169459688
912,LCS,Spring,2018,100 Thieves,2694.489255222323
912,LCS,Spring,2018,Immortals,
912,LCS,Spring,2018,Counter Logic Gaming,2699.980560223989
912,LCS,Spring,2018,Cloud9,2878.5376034894134
912,LCS,Spring,2018,FlyQuest,2672.457259901132
912,LCS,Spring,2018,Team Impulse,
912,LCS,Spring,2018,Phoenix1,
912,LCS,Spring,2018,Team Liquid,2683.475796754825
912,LCS,Spring,2018,EnVyUs,
912,LCS,Spring,2018,Apex,
912,LCS,Spring,2018,NRG Esports,
912,LCS,Spring,2018,Renegades,
913,LCS,Spring,2018,EnVyUs,
913,LCS,Spring,2018,Team Impulse,
913,LCS,Spring,2018,OpTic Gaming,2654.99843403311
913,LCS,Spring,2018,Renegades,
913,LCS,Spring,2018,Echo Fox,2752.8434273434536
913,LCS,Spring,2018,Counter Logic Gaming,2699.980560223989
913,LCS,Spring,2018,Clutch Gaming,2711.5325377583217
913,LCS,Spring,2018,Apex,
913,LCS,Spring,2018,100 Thieves,2679.1446054437615
913,LCS,Spring,2018,Flyquest,
913,LCS,Spring,2018,Team SoloMid,2855.1161169459688
913,LCS,Spring,2018,Cloud9,2878.5376034894134
913,LCS,Spring,2018,Team Liquid,2683.475796754825
913,LCS,Spring,2018,NRG Esports,
913,LCS,Spring,2018,Immortals,
913,LCS,Spring,2018,Dignitas,
913,LCS,Spring,2018,FlyQuest,2672.457259901132
913,LCS,Spring,2018,Phoenix1,
